"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"IN018103100","PATIALA, IN","1992-05-20","0.00",,"86","100","67"
"IN018103100","PATIALA, IN","1992-05-21","0.00",,"83","101","70"
"IN018103100","PATIALA, IN","1992-05-22","0.00",,"87","103","73"
"IN018103100","PATIALA, IN","1992-05-23","0.00",,"85",,"73"
"IN018103100","PATIALA, IN","1992-05-24",,,"92","102",
"IN018103100","PATIALA, IN","1992-05-25","0.00",,"86","96","74"
"IN018103100","PATIALA, IN","1992-05-26","0.00",,"85","95","76"
"IN018103100","PATIALA, IN","1992-05-27","0.00",,"88","96","77"
"IN018103100","PATIALA, IN","1992-05-28","0.00",,"89","102","76"
"IN018103100","PATIALA, IN","1992-05-29","0.00",,"84",,"77"
"IN018103100","PATIALA, IN","1992-05-30","0.01",,"84","97",
"IN018103100","PATIALA, IN","1992-05-31","0.00",,"85","98","69"
"IN018103100","PATIALA, IN","1992-06-01","0.00",,"89","101","71"
"IN018103100","PATIALA, IN","1992-06-02","0.00",,"93","106","70"
"IN018103100","PATIALA, IN","1992-06-03","0.00",,"93","109","75"
"IN018103100","PATIALA, IN","1992-06-04","0.00",,"92","108",
"IN018103100","PATIALA, IN","1992-06-05","0.00",,"88",,
"IN018103100","PATIALA, IN","1992-06-06","0.00",,"95","110","78"
"IN018103100","PATIALA, IN","1992-06-07","0.00",,"95","112","78"
"IN018103100","PATIALA, IN","1992-06-08",,,"89",,"82"
"IN018103100","PATIALA, IN","1992-06-09","0.00",,"93","100","79"
"IN018103100","PATIALA, IN","1992-06-10","0.00",,"92","107","80"
"IN018103100","PATIALA, IN","1992-06-11","0.00",,"89","98","79"
"IN018103100","PATIALA, IN","1992-06-12","0.00",,"89","103",
"IN018103100","PATIALA, IN","1992-06-13","0.00",,"90","105",
"IN018103100","PATIALA, IN","1992-06-14",,,"95","106","80"
"IN018103100","PATIALA, IN","1992-06-15","0.00",,"97","108",
"IN018103100","PATIALA, IN","1992-06-16","0.00",,"91","108",
"IN018103100","PATIALA, IN","1992-06-17","0.00",,"95","110","81"
"IN018103100","PATIALA, IN","1992-06-18","0.00",,"96","111","83"
"IN018103100","PATIALA, IN","1992-06-19","0.00",,"93","104","84"
"IN018103100","PATIALA, IN","1992-06-20","0.00",,"95",,"86"
"IN018103100","PATIALA, IN","1992-06-21",,,"87","103",
"IN018103100","PATIALA, IN","1992-06-23","0.04",,"91","101",
"IN018103100","PATIALA, IN","1992-06-24","0.00",,"94","103",
"IN018103100","PATIALA, IN","1992-06-25","0.66",,"83",,"75"
"IN018103100","PATIALA, IN","1992-06-26","0.00",,"86","92",
"IN018103100","PATIALA, IN","1992-06-27",,,"92","97",
"IN018103100","PATIALA, IN","1992-06-28",,,"87","94",
"IN018103100","PATIALA, IN","1992-06-29","0.97",,"83","92","71"
"IN018103100","PATIALA, IN","1992-06-30","0.80",,"82","94","73"
"IN018103100","PATIALA, IN","1992-07-01","0.00",,"78",,
"IN018103100","PATIALA, IN","1992-07-02","0.05",,"85","96",
"IN018103100","PATIALA, IN","1992-07-03","0.00",,"84","92","78"
"IN018103100","PATIALA, IN","1992-07-04","0.00",,"87","96","78"
"IN018103100","PATIALA, IN","1992-07-05","0.00",,"91","100","81"
"IN018103100","PATIALA, IN","1992-07-06","0.11",,"78",,"73"
"IN018103100","PATIALA, IN","1992-07-07","0.74",,"87","94","78"
"IN018103100","PATIALA, IN","1992-07-08","0.00",,"87","95",
"IN018103100","PATIALA, IN","1992-07-09","2.09",,"83","92",
"IN018103100","PATIALA, IN","1992-07-10","0.00",,"83","92","79"
"IN018103100","PATIALA, IN","1992-07-11","0.00",,"84","94",
"IN018103100","PATIALA, IN","1992-07-12","0.00",,"81",,
"IN018103100","PATIALA, IN","1992-07-13",,,"86","94","79"
"IN018103100","PATIALA, IN","1992-07-14","0.00",,"87","94","79"
"IN018103100","PATIALA, IN","1992-07-15","0.00",,"88","95",
"IN018103100","PATIALA, IN","1992-07-16","0.00",,"85",,
"IN018103100","PATIALA, IN","1992-07-17",,,"84",,"79"
"IN018103100","PATIALA, IN","1992-07-18","0.00",,"85","92",
"IN018103100","PATIALA, IN","1992-07-19","0.00",,"86","94","80"
"IN018103100","PATIALA, IN","1992-07-20","0.00",,"86","94","80"
"IN018103100","PATIALA, IN","1992-07-21","0.01",,"84","91","76"
"IN018103100","PATIALA, IN","1992-07-22","0.11",,"84","94",
"IN018103100","PATIALA, IN","1992-07-23","0.02",,"81","87",
"IN018103100","PATIALA, IN","1992-07-24","0.71",,"79",,
"IN018103100","PATIALA, IN","1992-07-25","0.12",,"81","87",
"IN018103100","PATIALA, IN","1992-07-26","2.56",,"80","85","77"
"IN018103100","PATIALA, IN","1992-07-27","0.06",,"86","94","80"
"IN018103100","PATIALA, IN","1992-07-28","0.00",,"88","94","81"
"IN018103100","PATIALA, IN","1992-07-29","0.09",,"83","92","77"
"IN018103100","PATIALA, IN","1992-07-30","0.03",,"84","90","80"
"IN018103100","PATIALA, IN","1992-07-31","0.00",,"88","93",
"IN018103100","PATIALA, IN","1992-08-01","0.09",,"85","93","80"
"IN018103100","PATIALA, IN","1992-08-02","1.08",,"78","80",
"IN018103100","PATIALA, IN","1992-08-03","0.90",,"81","86","78"
"IN018103100","PATIALA, IN","1992-08-04","0.02",,"87","92","80"
"IN018103100","PATIALA, IN","1992-08-05","0.00",,"83",,"79"
"IN018103100","PATIALA, IN","1992-08-06","0.57",,"84","93","79"
"IN018103100","PATIALA, IN","1992-08-07","0.12",,"85","93",
"IN018103100","PATIALA, IN","1992-08-08","0.46",,"83","90","78"
"IN018103100","PATIALA, IN","1992-08-09","0.76",,"78","82","74"
"IN018103100","PATIALA, IN","1992-08-10","0.07",,"77","80",
"IN018103100","PATIALA, IN","1992-08-11","0.50",,"84","92","76"
"IN018103100","PATIALA, IN","1992-08-12","0.00",,"87",,"80"
"IN018103100","PATIALA, IN","1992-08-13","0.11",,"81","89","78"
"IN018103100","PATIALA, IN","1992-08-14","0.04",,"86","94","79"
"IN018103100","PATIALA, IN","1992-08-15","0.00",,"87",,"82"
"IN018103100","PATIALA, IN","1992-08-17","0.12",,"84","92","76"
"IN018103100","PATIALA, IN","1992-08-18","0.00",,"81","92",
"IN018103100","PATIALA, IN","1992-08-19","0.30",,"78",,"77"
"IN018103100","PATIALA, IN","1992-08-20","0.45",,"85","93","77"
"IN018103100","PATIALA, IN","1992-08-21","0.00",,"87","93",
"IN018103100","PATIALA, IN","1992-08-22","0.00",,"87",,"80"
"IN018103100","PATIALA, IN","1992-08-23","0.00",,"84","92","82"
"IN018103100","PATIALA, IN","1992-08-24","0.87",,"82","90",
"IN018103100","PATIALA, IN","1992-08-25","0.00",,"84","92","78"
"IN018103100","PATIALA, IN","1992-08-26","0.04",,"80","85",
"IN018103100","PATIALA, IN","1992-08-27","1.43",,"82","87","76"
"IN018103100","PATIALA, IN","1992-08-29","0.00",,"86",,"79"
"IN018103100","PATIALA, IN","1992-08-30","0.00",,"88","94",
"IN018103100","PATIALA, IN","1992-08-31","0.00",,"88","95","82"
"IN018103100","PATIALA, IN","1992-09-01","0.00",,"88","96","83"
"IN018103100","PATIALA, IN","1992-09-02","0.00",,"86","94","81"
"IN018103100","PATIALA, IN","1992-09-04","1.17",,"79",,"74"
"IN018103100","PATIALA, IN","1992-09-05","1.00",,"85","92","78"
"IN018103100","PATIALA, IN","1992-09-06","0.00",,"82",,
"IN018103100","PATIALA, IN","1992-09-07",,,"83","92",
"IN018103100","PATIALA, IN","1992-09-08",,,"84","91",
"IN018103100","PATIALA, IN","1992-09-09","0.30",,"78","85",
"IN018103100","PATIALA, IN","1992-09-10","0.55",,"79",,"75"
"IN018103100","PATIALA, IN","1992-09-11","0.00",,"81","88",
"IN018103100","PATIALA, IN","1992-09-12","0.00",,"82",,"76"
"IN018103100","PATIALA, IN","1992-09-13",,,"83","90","74"
"IN018103100","PATIALA, IN","1992-09-14",,,"83","91","73"
"IN018103100","PATIALA, IN","1992-09-15","0.00",,"82","91","74"
"IN018103100","PATIALA, IN","1992-09-16","0.00",,"80","89",
"IN018103100","PATIALA, IN","1992-09-17","0.00",,"78","90","71"
"IN018103100","PATIALA, IN","1992-09-18","0.00",,"79","89","73"
"IN018103100","PATIALA, IN","1992-09-19","0.00",,"79","90",
"IN018103100","PATIALA, IN","1992-09-20","0.00",,"81","90","73"
"IN018103100","PATIALA, IN","1992-09-21","0.00",,"82","91","73"
"IN018103100","PATIALA, IN","1992-09-22","0.00",,"79","92",
"IN018103100","PATIALA, IN","1992-09-23","0.00",,"81","92",
"IN018103100","PATIALA, IN","1992-09-24",,,"86","95","73"
"IN018103100","PATIALA, IN","1992-09-25","0.00",,"81","93","72"
"IN018103100","PATIALA, IN","1992-09-26","0.00",,"83","93","73"
"IN018103100","PATIALA, IN","1992-09-27","0.00",,"80","94",
"IN018103100","PATIALA, IN","1992-09-28",,,"82","92","72"
"IN018103100","PATIALA, IN","1992-09-29","0.00",,"81","95",
"IN018103100","PATIALA, IN","1992-09-30",,,"81",,
"IN018103100","PATIALA, IN","1992-10-01","0.00",,"80","96",
"IN018103100","PATIALA, IN","1992-10-02","0.00",,"82","96","66"
"IN018103100","PATIALA, IN","1992-10-03","0.00",,"81",,"69"
"IN018103100","PATIALA, IN","1992-10-04","0.00",,"83","93","71"
"IN018103100","PATIALA, IN","1992-10-05","0.00",,"79","90","68"
"IN018103100","PATIALA, IN","1992-10-06","0.91",,"71","82","63"
"IN018103100","PATIALA, IN","1992-10-07","0.00",,"78","90",
"IN018103100","PATIALA, IN","1992-10-08","0.00",,"74","90","62"
"IN018103100","PATIALA, IN","1992-10-09","0.00",,"76","93",
"IN018103100","PATIALA, IN","1992-10-10","0.00",,"76","93",
"IN018103100","PATIALA, IN","1992-10-11","0.00",,"76","88","66"
"IN018103100","PATIALA, IN","1992-10-12","0.00",,"74","86","66"
"IN018103100","PATIALA, IN","1992-10-13","0.00",,"71",,
"IN018103100","PATIALA, IN","1992-10-15","0.00",,"76","92","61"
"IN018103100","PATIALA, IN","1992-10-16","0.00",,"75","94","63"
"IN018103100","PATIALA, IN","1992-10-17","0.00",,"76","90","62"
"IN018103100","PATIALA, IN","1992-10-18","0.00",,"74","88","65"
"IN018103100","PATIALA, IN","1992-10-19","0.00",,"73","89",
"IN018103100","PATIALA, IN","1992-10-20","0.00",,"70","88",
"IN018103100","PATIALA, IN","1992-10-21","0.00",,"69","90","58"
"IN018103100","PATIALA, IN","1992-10-22","0.00",,"71","86",
"IN018103100","PATIALA, IN","1992-10-23","0.00",,"70","87","58"
"IN018103100","PATIALA, IN","1992-10-24","0.00",,"71","87","60"
"IN018103100","PATIALA, IN","1992-10-25",,,"73","89",
"IN018103100","PATIALA, IN","1992-10-26",,,"71","85","56"
"IN018103100","PATIALA, IN","1992-10-27","0.00",,"69","85","57"
"IN018103100","PATIALA, IN","1992-10-28","0.00",,"69","85","58"
"IN018103100","PATIALA, IN","1992-10-29","0.00",,"70","86","58"
"IN018103100","PATIALA, IN","1992-10-30","0.00",,"70","85","58"
"IN018103100","PATIALA, IN","1992-10-31","0.00",,"70","87","57"
"IN018103100","PATIALA, IN","1992-11-01","0.00",,"68","86","58"
"IN018103100","PATIALA, IN","1992-11-02","0.00",,"67","89","57"
"IN018103100","PATIALA, IN","1992-11-03","0.00",,"69","84",
"IN018103100","PATIALA, IN","1992-11-04","0.00",,"72","83",
"IN018103100","PATIALA, IN","1992-11-05","0.00",,"70","84","57"
"IN018103100","PATIALA, IN","1992-11-06","0.00",,"68","84","54"
"IN018103100","PATIALA, IN","1992-11-07","0.00",,"64","82",
"IN018103100","PATIALA, IN","1992-11-08","0.00",,"61","81","49"
"IN018103100","PATIALA, IN","1992-11-09","0.00",,"72",,
"IN018103100","PATIALA, IN","1992-11-10","0.00",,"65",,"49"
"IN018103100","PATIALA, IN","1992-11-11","0.00",,"65","84",
"IN018103100","PATIALA, IN","1992-11-12","0.00",,"68",,"54"
"IN018103100","PATIALA, IN","1992-11-13","0.00",,"67","84","55"
"IN018103100","PATIALA, IN","1992-11-14","0.00",,"67","83","56"
"IN018103100","PATIALA, IN","1992-11-15","0.00",,"67","83",
"IN018103100","PATIALA, IN","1992-11-16","0.00",,"68","83",
"IN018103100","PATIALA, IN","1992-11-17","0.00",,"68","81","59"
"IN018103100","PATIALA, IN","1992-11-18","0.00",,"66","81","58"
"IN018103100","PATIALA, IN","1992-11-19",,,"68",,
"IN018103100","PATIALA, IN","1992-11-20","0.80",,"68",,"60"
"IN018103100","PATIALA, IN","1992-11-21","0.00",,"62","74",
"IN018103100","PATIALA, IN","1992-11-22",,,"59","62",
"IN018103100","PATIALA, IN","1992-11-23",,,"57","70","49"
"IN018103100","PATIALA, IN","1992-11-24",,,"63","72",
"IN018103100","PATIALA, IN","1992-11-25","0.00",,"60","73",
"IN018103100","PATIALA, IN","1992-11-26","0.00",,"57",,
"IN018103100","PATIALA, IN","1992-11-27","0.00",,"61","73","53"
"IN018103100","PATIALA, IN","1992-11-28","0.00",,"61","76","50"
"IN018103100","PATIALA, IN","1992-11-29","0.00",,"62","74","51"
"IN018103100","PATIALA, IN","1992-11-30","0.00",,"60","72","50"
"IN018103100","PATIALA, IN","1992-12-01","0.00",,"60","75","48"
"IN018103100","PATIALA, IN","1992-12-02","0.00",,"58","75",
"IN018103100","PATIALA, IN","1992-12-03","0.00",,"60","73","47"
"IN018103100","PATIALA, IN","1992-12-04","0.00",,"60","73",
"IN018103100","PATIALA, IN","1992-12-05","0.00",,"58","74","49"
"IN018103100","PATIALA, IN","1992-12-06","0.00",,"56","73",
"IN018103100","PATIALA, IN","1992-12-07","0.00",,"57","72","47"
"IN018103100","PATIALA, IN","1992-12-08",,,"62","74","52"
"IN018103100","PATIALA, IN","1992-12-09","0.00",,"65","74",
"IN018103100","PATIALA, IN","1992-12-10","0.00",,"59","74","50"
"IN018103100","PATIALA, IN","1992-12-11","0.00",,"59","75","46"
"IN018103100","PATIALA, IN","1992-12-12","0.00",,"61","76","50"
"IN018103100","PATIALA, IN","1992-12-13","0.00",,"57","69",
"IN018103100","PATIALA, IN","1992-12-14","0.00",,"55","69",
"IN018103100","PATIALA, IN","1992-12-15","0.00",,"53","72",
"IN018103100","PATIALA, IN","1992-12-16","0.00",,"52","66","44"
"IN018103100","PATIALA, IN","1992-12-17","0.00",,"51","69","40"
"IN018103100","PATIALA, IN","1992-12-18","0.00",,"53","72",
"IN018103100","PATIALA, IN","1992-12-19","0.00",,"54","72","42"
"IN018103100","PATIALA, IN","1992-12-20","0.00",,"54","71",
"IN018103100","PATIALA, IN","1992-12-21","0.00",,"57","72","44"
"IN018103100","PATIALA, IN","1992-12-22","0.00",,"58","73","47"
"IN018103100","PATIALA, IN","1992-12-23","0.00",,"56","75","44"
"IN018103100","PATIALA, IN","1992-12-24","0.00",,"58","73",
"IN018103100","PATIALA, IN","1992-12-25","0.00",,"52",,"45"
"IN018103100","PATIALA, IN","1992-12-26","0.00",,"54",,"45"
"IN018103100","PATIALA, IN","1992-12-27","0.00",,"54","71","43"
"IN018103100","PATIALA, IN","1992-12-28","0.00",,"56","70","47"
"IN018103100","PATIALA, IN","1992-12-29","0.00",,"57","71","45"
"IN018103100","PATIALA, IN","1992-12-30","0.00",,"58","72","49"
"IN018103100","PATIALA, IN","1992-12-31","0.00",,"59","69","51"
"IN018103100","PATIALA, IN","1993-01-01","0.00",,"60","70",
"IN018103100","PATIALA, IN","1993-01-02","0.00",,"62","74","51"
"IN018103100","PATIALA, IN","1993-01-03","0.00",,"58","69","53"
"IN018103100","PATIALA, IN","1993-01-04",,,"56",,"47"
"IN018103100","PATIALA, IN","1993-01-05",,,"57","65",
"IN018103100","PATIALA, IN","1993-01-06","0.01",,"55","63",
"IN018103100","PATIALA, IN","1993-01-07","0.00",,"52","59","50"
"IN018103100","PATIALA, IN","1993-01-08","0.00",,"53",,
"IN018103100","PATIALA, IN","1993-01-09","0.00",,"52","59","45"
"IN018103100","PATIALA, IN","1993-01-10","0.01",,"51","57","48"
"IN018103100","PATIALA, IN","1993-01-11","0.00",,"47","53",
"IN018103100","PATIALA, IN","1993-01-12","0.00",,"49","61","40"
"IN018103100","PATIALA, IN","1993-01-13","0.00",,"49","63",
"IN018103100","PATIALA, IN","1993-01-14","0.00",,"53","65","38"
"IN018103100","PATIALA, IN","1993-01-15","0.00",,"54","61","44"
"IN018103100","PATIALA, IN","1993-01-16","0.08",,"59","66","53"
"IN018103100","PATIALA, IN","1993-01-17","0.00",,"50","62","44"
"IN018103100","PATIALA, IN","1993-01-18","0.00",,"49","61","41"
"IN018103100","PATIALA, IN","1993-01-19","0.00",,"48","61","40"
"IN018103100","PATIALA, IN","1993-01-20","0.00",,"51","64","40"
"IN018103100","PATIALA, IN","1993-01-21","0.00",,"49","63","41"
"IN018103100","PATIALA, IN","1993-01-22","0.00",,"49","63","41"
"IN018103100","PATIALA, IN","1993-01-23","0.00",,"50","63","40"
"IN018103100","PATIALA, IN","1993-01-24","0.00",,"51","65","39"
"IN018103100","PATIALA, IN","1993-01-25","0.00",,"53","67","42"
"IN018103100","PATIALA, IN","1993-01-26","0.00",,"53","67","42"
"IN018103100","PATIALA, IN","1993-01-27",,,"55","67","43"
"IN018103100","PATIALA, IN","1993-01-28","0.00",,"58","71",
"IN018103100","PATIALA, IN","1993-01-29","0.00",,"63","76",
"IN018103100","PATIALA, IN","1993-01-30","0.00",,"60","76","49"
"IN018103100","PATIALA, IN","1993-01-31","0.00",,"57","72","45"
"IN018103100","PATIALA, IN","1993-02-01","0.00",,"55","74",
"IN018103100","PATIALA, IN","1993-02-02","0.00",,"60","71",
"IN018103100","PATIALA, IN","1993-02-03","0.00",,"58","73","44"
"IN018103100","PATIALA, IN","1993-02-04","0.00",,"57",,"46"
"IN018103100","PATIALA, IN","1993-02-05","0.00",,"60","75","44"
"IN018103100","PATIALA, IN","1993-02-06","0.00",,"60","79","49"
"IN018103100","PATIALA, IN","1993-02-07","0.00",,"61","80","49"
"IN018103100","PATIALA, IN","1993-02-08","0.00",,"62","77",
"IN018103100","PATIALA, IN","1993-02-09","0.00",,"61","78","49"
"IN018103100","PATIALA, IN","1993-02-10","0.00",,"66","80","53"
"IN018103100","PATIALA, IN","1993-02-12","0.00",,"66","77","58"
"IN018103100","PATIALA, IN","1993-02-13","0.00",,"68","83",
"IN018103100","PATIALA, IN","1993-02-14","0.00",,"68","81",
"IN018103100","PATIALA, IN","1993-02-15","0.00",,"67","79","56"
"IN018103100","PATIALA, IN","1993-02-16","0.00",,"71","83","58"
"IN018103100","PATIALA, IN","1993-02-17","0.00",,"71","82",
"IN018103100","PATIALA, IN","1993-02-18","0.00",,"65","79","54"
"IN018103100","PATIALA, IN","1993-02-19","0.00",,"59","73",
"IN018103100","PATIALA, IN","1993-02-20",,,"61","69","45"
"IN018103100","PATIALA, IN","1993-02-22","0.00",,"59","71",
"IN018103100","PATIALA, IN","1993-02-23","0.02",,"59","73","50"
"IN018103100","PATIALA, IN","1993-02-24","0.00",,"57","63","52"
"IN018103100","PATIALA, IN","1993-02-25",,,"59","63",
"IN018103100","PATIALA, IN","1993-02-26","0.19",,"57","60","55"
"IN018103100","PATIALA, IN","1993-02-28","0.00",,"58","70","51"
"IN018103100","PATIALA, IN","1993-03-01",,,"63","72","48"
"IN018103100","PATIALA, IN","1993-03-02","0.00",,"58","75","48"
"IN018103100","PATIALA, IN","1993-03-04","0.00",,"64","76","53"
"IN018103100","PATIALA, IN","1993-03-05","0.00",,"64","76","49"
"IN018103100","PATIALA, IN","1993-03-06","0.00",,"64","79",
"IN018103100","PATIALA, IN","1993-03-07","0.00",,"65","80","53"
"IN018103100","PATIALA, IN","1993-03-08","0.00",,"68","83","57"
"IN018103100","PATIALA, IN","1993-03-09","0.00",,"69","83","56"
